time_hours,scenario_id,scenario_label,proteostasis_capacity_mean,proteostasis_capacity_sd,proteostasis_capacity_p05,proteostasis_capacity_p95,mitochondrial_reserve_mean,mitochondrial_reserve_sd,mitochondrial_reserve_p05,mitochondrial_reserve_p95,inflammatory_dysfunction_mean,inflammatory_dysfunction_sd,inflammatory_dysfunction_p05,inflammatory_dysfunction_p95,commitment_risk_mean,commitment_risk_sd,commitment_risk_p05,commitment_risk_p95,recovery_potential_mean,recovery_potential_sd,recovery_potential_p05,recovery_potential_p95
62.0,ire1_timed,Timed IRE1/XBP1 support,0.32994631114199474,0.10518607441458785,0.15691521872999772,0.5029774035539918,0.25291378871821735,0.07868427495979072,0.1234781564093616,0.3823494210270731,0.37503370763897986,0.08972965052847642,0.22742843251963615,0.5226389827583235,0.24466338027287451,0.06353387029698082,0.14015016363434107,0.34917659691140795,0.44710642541250306,0.08133609138972424,0.31330855507640665,0.5809042957485995
64.0,ire1_timed,Timed IRE1/XBP1 support,0.31817536515479683,0.10762708685127355,0.14112880728445185,0.4952219230251418,0.23404810559571423,0.07990850493265436,0.1025986149814978,0.36549759620993066,0.38268979658423,0.09128168846701158,0.23253141905599597,0.5328481741124641,0.2552326593792109,0.06492381602079628,0.14843298202500105,0.3620323367334208,0.42746667213648315,0.08387187673922364,0.28949743490046026,0.5654359093725061
66.0,ire1_timed,Timed IRE1/XBP1 support,0.30627651290789193,0.1100821181052983,0.12519142862467622,0.4873615971911076,0.21506594895439862,0.08114888672009858,0.08157603029983646,0.3485558676089608,0.3905196219744014,0.09284831142347283,0.23778414968278858,0.5432550942660141,0.26617545350893634,0.06636966611318333,0.15699735275274976,0.37535355426512296,0.4071229632293845,0.08652254338193824,0.26479337936609615,0.5494525470926729
68.0,ire1_timed,Timed IRE1/XBP1 support,0.2942448375835528,0.11255193874439653,0.1090968983490205,0.4793927768180851,0.19596201287924156,0.08240638780015405,0.06040350494798813,0.331520520810495,0.3985279778808056,0.09443034055544611,0.24319006766709672,0.5538658880945144,0.2774953089819393,0.06787218663193725,0.16584556197240252,0.3891450559914761,0.38605898780213904,0.08929097843067325,0.23917532828368154,0.5329426473205965
70.0,ire1_timed,Timed IRE1/XBP1 support,0.2820753098074853,0.11503736087417561,0.09283885116946641,0.47131176844550415,0.1767308710455473,0.08368200459311147,0.03907397348987893,0.31438776860121564,0.4067197143475324,0.09602862080639828,0.24875263312100723,0.5646867955740575,0.2891959300626402,0.06943217377397932,0.1749800042044442,0.4034118559208362,0.3642581679375864,0.09218013826034618,0.21262184049931696,0.5158944953758559
72.0,ire1_timed,Timed IRE1/XBP1 support,0.26976278608441623,0.11753923559187988,0.07641074353577382,0.46311482863305864,0.15736697506860955,0.08497676298244716,0.017580199962483972,0.2971537501747351,0.41509973982746645,0.09764402077777665,0.2544753256480239,0.575724154006909,0.30128118158602074,0.07105045474431153,0.18440318353162827,0.4181591796404132,0.3417036512257253,0.09519304941287653,0.18511108494154344,0.4982962175099072
0.0,perk_relief,PERK/ATF4 relief,0.78,0.045,0.705975,0.854025,0.8,0.045,0.725975,0.874025,0.12,0.045,0.045975,0.194025,0.1,0.045,0.025975000000000012,0.17402499999999999,0.82,0.045,0.7459749999999999,0.894025
2.0,perk_relief,PERK/ATF4 relief,0.7523589597932034,0.04611666855381909,0.676497040022171,0.8282208795642358,0.7836382260452514,0.04598005863242514,0.708001029594912,0.8592754224955907,0.13569391873145026,0.04648754687976789,0.05922190411423209,0.21216593334866843,0.09737489469929392,0.04514437814562039,0.023112392649748376,0.17163739674883946,0.811506390456646,0.04540364794030792,0.7368173895948394,0.8861953913184525
4.0,perk_relief,PERK/ATF4 relief,0.7246538905835408,0.04723552599002088,0.6469514503299565,0.8023563308371251,0.7671455181032538,0.04697029816131545,0.6898793776278899,0.8444116585786178,0.15146083072748784,0.04797019814604812,0.07254985477723869,0.230371806677737,0.09545114337733825,0.04524381845662718,0.021025062016186535,0.16987722473848996,0.8023440759482753,0.04583814360524615,0.7269403297176453,0.8777478221789052
6.0,perk_relief,PERK/ATF4 relief,0.6968805906165738,0.0483569819135583,0.6173333553687704,0.7764278258643772,0.7505177331837777,0.04797113317197341,0.6716052191158814,0.8294302472516739,0.16730961164238095,0.049448312465846,0.08596713763606428,0.24865208564869762,0.09422911252937116,0.04530252135901371,0.0197064648937936,0.16875176016494872,0.7924893398695125,0.0463098903967391,0.7163095701668767,0.8686691095721484
8.0,perk_relief,PERK/ATF4 relief,0.6690346699917726,0.049481476238968314,0.5876376415786697,0.7504316984048756,0.7337505235443984,0.04898299755443016,0.6531734925673608,0.814327554521436,0.1832491343961156,0.05092225724343419,0.09948202123066635,0.26701624756156483,0.09370937247689404,0.04532916394630767,0.019142897785217924,0.16827584716857014,0.7819182265486179,0.04682473837233499,0.7048915319261269,0.8589449211711089
10.0,perk_relief,PERK/ATF4 relief,0.6411115499654073,0.05060947937835918,0.5578589563880064,0.7243641435428082,0.7168393360338532,0.0500063446674934,0.6345788990558265,0.7990997730118798,0.19928827283894918,0.05239240942272705,0.11310275933856317,0.2854737863393352,0.09389270073393886,0.04534198654621304,0.019305132865418406,0.16848026860245932,0.7706065326990758,0.047388006341233774,0.6926532622677462,0.8485598031304054
12.0,perk_relief,PERK/ATF4 relief,0.6131064621791806,0.05174149243748151,0.5279917071195236,0.6982212172388377,0.6997794113543744,0.05104164752360179,0.6158159011780494,0.7837429215306994,0.2067451745579742,0.05431507355651359,0.11739687855750934,0.29609347055843904,0.08935627008047467,0.045571492693050886,0.014391164600405959,0.16432137556054338,0.7585297986786654,0.04800453102748946,0.6795623451384453,0.8374972522188856
14.0,perk_relief,PERK/ATF4 relief,0.585077727972804,0.052877520539092976,0.498094206685996,0.672061249259612,0.6826430832800521,0.052084792771379854,0.5969635991711322,0.768322567388972,0.21428310373316392,0.05635263083655911,0.12158302600702418,0.30698318145930364,0.08543072016092544,0.04578255699848438,0.010118413898418638,0.16074302642343224,0.7460842801988964,0.048667792775332785,0.666025761083474,0.8261427993143188
16.0,perk_relief,PERK/ATF4 relief,0.5570226901485937,0.05401797194369685,0.46816312630121243,0.6458822539959751,0.665427717427435,0.053136295242711844,0.578018511753174,0.752836923101696,0.2219095396848219,0.05845043979077891,0.12575856622899062,0.3180605131406532,0.08211587288490758,0.04597822226555032,0.006481697258077318,0.15775004851173785,0.7332485548481041,0.04938384261774991,0.6520121337419056,0.8144849759543027
18.0,perk_relief,PERK/ATF4 relief,0.5289385213468881,0.05516330212067009,0.4381948893583858,0.6196821533353905,0.6481304952453599,0.05419671569406291,0.5589768979286265,0.7372840925620934,0.2296319481586261,0.060582337615150375,0.12997400278170373,0.32928989353554844,0.0794117052324227,0.04616674680290882,0.003467406741637702,0.1553560037232077,0.7200010324072657,0.050158548252673615,0.6374902205316175,0.8025118442829138
20.0,perk_relief,PERK/ATF4 relief,0.5008222237788815,0.05631400693593981,0.40818568236926056,0.5934587651885025,0.6307484138032419,0.055266648922749316,0.5398347763253193,0.7216620512811645,0.23745778431450482,0.0627347125127142,0.13425918223108996,0.3406563863979197,0.07731835224997116,0.04635846290685302,0.001058680768197942,0.1535780237317444,0.7063199482117367,0.05099738398754107,0.6224292515522316,0.7902106448712418
22.0,perk_relief,PERK/ATF4 relief,0.47267062889974254,0.057470619672259055,0.3781314595388764,0.5672097982606087,0.6132782855140795,0.056346718516637896,0.5205879335542102,0.7059686374739488,0.24539449574375832,0.06490001427586749,0.1386339722599563,0.3521550192275603,0.07583611008040918,0.046564676265869485,0.0,0.15243500253776449,0.6921833563511098,0.051905379869556796,0.606799006465689,0.7775677062365307
24.0,perk_relief,PERK/ATF4 relief,0.44448039702108205,0.05863370963901507,0.3480279446649023,0.5409328493772618,0.595716737791191,0.057437574342920156,0.5012319279970874,0.6902015475852947,0.25344952551509753,0.06707386986295283,0.14311300959054013,0.36378604143965493,0.07496543902811864,0.046796647267625134,0.0,0.15194592378336197,0.6775691227049639,0.05288713803352239,0.5905697806398196,0.7645684647701083
26.0,perk_relief,PERK/ATF4 relief,0.4162480168618118,0.05980388150875008,0.3178706317799179,0.5146254019437057,0.578060212637694,0.058539891292040104,0.48176209146228804,0.6743583338131,0.26163031525029545,0.06925369075050247,0.14770799396571888,0.37555263653487203,0.07470696666108331,0.04706460457485378,0.0,0.15212824118671778,0.662454917812197,0.053946878243054434,0.5737123031023724,0.7511975325220216
28.0,perk_relief,PERK/ATF4 relief,0.3879698050364293,0.06098177501041365,0.2876547851442989,0.48828482492855974,0.5603049661677141,0.059654368645978006,0.46217352974508025,0.6584364025903479,0.26994430823016896,0.07143795074092366,0.15242887926134954,0.3874597371989884,0.07506149095148808,0.04737702821253552,0.0,0.15299670236110902,0.6468182095715603,0.055088494336494626,0.5561976363880267,0.737438782755094
30.0,perk_relief,PERK/ATF4 relief,0.3596419054797414,0.06216806480650439,0.25737543887304165,0.46190837208644114,0.542447068058302,0.06078172977893387,0.4424611225719558,0.6424330135446482,0.27839895253163177,0.07362578815748083,0.1572845310125758,0.39951337405068776,0.076029983456484,0.047740370321019084,0.0,0.1545628926345604,0.630636255770927,0.056315612141731475,0.5379970737977787,0.7232754377440752
32.0,perk_relief,PERK/ATF4 relief,0.33126028880702674,0.06336346046755309,0.22702739633790192,0.43549318127615155,0.5244824009310094,0.061922722045854084,0.42261952316557944,0.6263452786964394,0.2870017041965838,0.07581677529080771,0.16228310884320507,0.4117202995499625,0.07761359254078568,0.048159185304222356,0.0,0.15683545236623145,0.6138860964427542,0.05763164403538286,0.5190820420045493,0.708690150880959
34.0,perk_relief,PERK/ATF4 relief,0.30282075160861915,0.06456870649807456,0.1966052294192865,0.4090362737979518,0.5064066596620651,0.06307811678328822,0.402643157553556,0.6101701617705743,0.29576003043342564,0.07801077890589503,0.16743229913322832,0.42408776173362295,0.07981364664279408,0.04863650124289158,0.0,0.15982069118735073,0.5965445460431104,0.05903983791948715,0.499424012665554,0.6936650794206667
36.0,perk_relief,PERK/ATF4 relief,0.27431891567787653,0.06578458238852933,0.16610327764874577,0.3825345537070073,0.48821535062006954,0.06424870938145356,0.38252622368757844,0.5939044775525607,0.3046814128520118,0.08020787270264707,0.17273946225615736,0.43662336344786623,0.08263165758596436,0.049174252288386074,0.0017400125715692633,0.16352330260035947,0.5785881854515611,0.060543319876893514,0.47899442425407124,0.678181946649051
38.0,perk_relief,PERK/ATF4 relief,0.24575022717148184,0.06701190267866436,0.13551564726507898,0.3559848070778847,0.4699037908301076,0.06543531940442796,0.3622626904098236,0.5775448912503915,0.31377335073287943,0.08240828064245415,0.17821172907604235,0.44933497238971654,0.08606932393716452,0.049773658299422104,0.00419165603461516,0.16794699183971387,0.5599933537891165,0.062145130592595736,0.4577646139642965,0.6622220936139365
40.0,perk_relief,PERK/ATF4 relief,0.21710995570100414,0.06825151702364333,0.10483621019711085,0.3293837012048974,0.4514671070631575,0.06663879074528795,0.34184629628715885,0.5610879178391561,0.32304336433161646,0.08461233927094841,0.1838560662309063,0.4622306624323266,0.09012853441379917,0.05043551050494766,0.007162119633160269,0.17309494919443807,0.5407361400513608,0.06384825605061958,0.4357057588480916,0.6457665212546301
42.0,perk_relief,PERK/ATF4 relief,0.18839319335462815,0.06950431025791878,0.07405860298035175,0.3027277837289045,0.43290023484965806,0.0678599918086506,0.3212705483244278,0.5445299213748883,0.33249899821925744,0.08682047209968251,0.1896793216152797,0.4753186748232352,0.09481137134150051,0.05116036640473268,0.010652568605715257,0.17897017407728577,0.5207923745537956,0.06565565319592605,0.4127888250464972,0.6287959240610939
44.0,perk_relief,PERK/ATF4 relief,0.15959485364794054,0.07077120245398077,0.04317622561114216,0.27601348168473894,0.4141979174160671,0.06909981571639962,0.3005287205625897,0.5278671142695445,0.34214782465961974,0.08903317185575385,0.19568825695690464,0.48860739236233486,0.10012011416421736,0.05194867413150982,0.014664545217883712,0.185575683110551,0.5001376201863372,0.06757027129081392,0.38898452391294835,0.6112907164597261
46.0,perk_relief,PERK/ATF4 relief,0.13070967040264195,0.0720531489745338,0.012182240339533842,0.24923710046575004,0.3953547045432307,0.07035918053439105,0.2796138525641574,0.511095556522304,0.3519974470245224,0.09125098799204638,0.2018895717776061,0.5021053222714387,0.10605724300856324,0.05280084796392514,0.019199848107906384,0.1929146379092201,0.47874716347382007,0.06959506966013798,0.3642632738828931,0.5932310530647471
48.0,perk_relief,PERK/ATF4 relief,0.10173219655203028,0.07335114051762671,0.0,0.22239482270352623,0.3763649513453511,0.07163902951918183,0.25851874778629697,0.4942111549044052,0.36205550324785213,0.09347451779295618,0.20828992147843922,0.5158210850172651,0.11262544230431426,0.053717312305291726,0.02426046356210937,0.20099042104651915,0.4565960054392605,0.07173303244883884,0.3385951670609206,0.5745968438176003
50.0,perk_relief,PERK/ATF4 relief,0.07265680287208061,0.07466620315496744,0.0,0.19548270706200205,0.3572228169683262,0.07294033138461403,0.2372359718406361,0.4772096620960163,0.3723296693194723,0.09570439998691832,0.21489593134099166,0.5297634072979529,0.11982760446297869,0.05469852623613516,0.029848528804536353,0.209806680121421,0.43365885226654616,0.07398718093196649,0.3119499396334613,0.555367764899631
52.0,perk_relief,PERK/ATF4 relief,0.04487089009259457,0.07178276770878977,0.0,0.16295354297355374,0.33792226320620183,0.07426408058859094,0.21575785063796976,0.4600866757744339,0.3828276628199935,0.09794131013871832,0.22171420764180183,0.5439411179981851,0.1276668336163922,0.05574499650890906,0.03596631435923679,0.21936735287354758,0.40991010575911535,0.07636058383436274,0.28429694535158867,0.535523266166642
54.0,perk_relief,PERK/ATF4 relief,0.020295956180089808,0.059935015444078255,0.0,0.11888905658559853,0.3184570530344581,0.07561129764070247,0.19407646841550252,0.44283763765341366,0.39354919681971356,0.10018681772162477,0.2287418816676408,0.5583565119717864,0.1361276332955981,0.056830745860366225,0.042641056355295665,0.22961421023590053,0.3853371355593707,0.078831657071567,0.255659059676643,0.5150152114420985
56.0,perk_relief,PERK/ATF4 relief,0.001323698916724473,0.049103529889053886,0.0,0.08209900558421812,0.2988208955629579,0.07698312319279696,0.17218365791080686,0.4254581332151089,0.4044826945828185,0.1024433941314071,0.23596331123665382,0.5730020779289832,0.1451686473548065,0.05788951455333135,0.04994039591457643,0.24039689879503656,0.35994621545471817,0.08134417943913172,0.2261350402773465,0.49375739063208984
58.0,perk_relief,PERK/ATF4 relief,0.0,0.045,0.0,0.074025,0.2790076532341852,0.07838094309156238,0.1500710018485651,0.4079443046198053,0.41560133403290656,0.10467141092306392,0.2434168630644664,0.5877858050013467,0.15472363085010796,0.058860714299203386,0.05789775582791838,0.2515495058722975,0.33376310603074233,0.08387115083889168,0.1957950629007655,0.4717311491607191
60.0,perk_relief,PERK/ATF4 relief,0.0,0.045,0.0,0.074025,0.2590116091557791,0.07980572580637908,0.1277311902042855,0.3902920281072727,0.4268069340590379,0.10690089323846363,0.25095496468176526,0.6026589034363106,0.1645795863942856,0.05985646751710878,0.06611569732864166,0.26304347545992957,0.30692136919528923,0.08649920161742355,0.16463018253462747,0.449212555855951
62.0,perk_relief,PERK/ATF4 relief,0.0,0.045,0.0,0.074025,0.238828738885841,0.08125828939428004,0.10515885283225032,0.37249862493943164,0.43809529344314946,0.1091346015347587,0.2585688739184714,0.6176217129678275,0.17472191789896313,0.060891685028185205,0.07455509602759847,0.2748887397703278,0.27942201249485543,0.0892310279609407,0.13263697149910797,0.4262070534906029
64.0,perk_relief,PERK/ATF4 relief,0.0,0.045,0.0,0.074025,0.2184550748345602,0.08273949720871673,0.08234860192622118,0.3545615477428992,0.44946969537223197,0.11137296728961377,0.26626116418081736,0.6326782265636466,0.18515231516309438,0.06196655029777788,0.08321733992324977,0.287087290402939,0.2512546891309203,0.09206820043186148,0.09980249942050817,0.40270687884133244
66.0,perk_relief,PERK/ATF4 relief,0.0,0.045,0.0,0.074025,0.19788657297353685,0.08425022517098499,0.05929495256726655,0.3364781933798071,0.46093343234503376,0.11361643065324238,0.27403440392045003,0.6478324607696175,0.1958725397957306,0.06308128062289096,0.09210383317107497,0.29964124642038625,0.22240891844407573,0.09501230196930312,0.0661136817045721,0.37870415518357936
68.0,perk_relief,PERK/ATF4 relief,0.0,0.045,0.0,0.074025,0.17711911223208573,0.08579136174674018,0.03599232215869813,0.31824590230547334,0.47248980703764376,0.11586543983382866,0.2818911585109956,0.663088455564292,0.20688442574994403,0.06423612358212749,0.10121600245734431,0.31255284904254377,0.1928740833527673,0.09806493052893858,0.03155727263266331,0.3541908940728713
70.0,perk_relief,PERK/ATF4 relief,0.0,0.045,0.0,0.074025,0.15614849387274787,0.08736380793664208,0.012435029816971643,0.2998619579285241,0.48414213317264737,0.1181204506326306,0.28983399188197,0.6784502744633247,0.2181898798715155,0.06543135419581614,0.11055530221939795,0.32582445752363304,0.16263942775583173,0.10122770144132116,0.0,0.32915899662680503
72.0,perk_relief,PERK/ATF4 relief,0.0,0.045,0.0,0.074025,0.13497044084583545,0.08896847728123955,0.0,0.2813235859734745,0.4958937363920282,0.12038192609807409,0.29786546796069635,0.6939220048233601,0.22979088246256288,0.06666727265318892,0.1201232189480671,0.33945854597705866,0.13169405389825806,0.10450224953168619,0.0,0.30360025437788185
0.0,atf6_support,ATF6 adaptive support,0.78,0.045,0.705975,0.854025,0.8,0.045,0.725975,0.874025,0.12,0.045,0.045975,0.194025,0.1,0.045,0.025975000000000012,0.17402499999999999,0.82,0.045,0.7459749999999999,0.894025
2.0,atf6_support,ATF6 adaptive support,0.7662314378007505,0.04555180752128148,0.6912987144282425,0.8411641611732585,0.7836382260452514,0.04598005863242514,0.708001029594912,0.8592754224955907,0.13569391873145026,0.04648754687976789,0.05922190411423209,0.21216593334866843,0.09737489469929392,0.04514437814562039,0.023112392649748376,0.17163739674883946,0.8180086885467418,0.04512483288267373,0.7437783384547435,0.8922390386387401
4.0,atf6_support,ATF6 adaptive support,0.7523866854537116,0.0461047542807102,0.6765443646619433,0.8282290062454798,0.7671840605769165,0.046968396397786966,0.6899210485025569,0.844447072651276,0.15137930049804965,0.04796991878861061,0.07246878409078521,0.23028981690531408,0.09527903195617689,0.04525971727751264,0.020826797034668595,0.1697312668776852,0.8154477473315117,0.045296407086808245,0.7409351576737121,0.8899603369893113
6.0,atf6_support,ATF6 adaptive support,0.7384627583001208,0.04665921754393114,0.6617083454403541,0.8152171711598875,0.7506345345452418,0.047965347259570724,0.6717315383032479,0.8295375307872356,0.16706323781118457,0.04944746773300601,0.08572215339038967,0.24840432223197945,0.0937121415848142,0.04534947402831968,0.019112256808228326,0.16831202636140008,0.8123011112217402,0.04551872698187763,0.7374228053365515,0.8871794171069289
8.0,atf6_support,ATF6 adaptive support,0.7244565368803211,0.04721559980493855,0.6467868752011972,0.802126198559445,0.7339865311323487,0.04897126137442512,0.6534288061714194,0.814544256093278,0.1827528117621973,0.05092054907228085,0.09898850853829529,0.2665171149860993,0.09267411064221799,0.045418911590174735,0.017960001076380558,0.16738822020805544,0.8085525372556935,0.04579430767010493,0.7332209011383709,0.8838841733730162
10.0,atf6_support,ATF6 adaptive support,0.7103647664655479,0.04777432882052151,0.63177599555579,0.7889535373753058,0.7172367853310082,0.04998650514885981,0.6350089843611338,0.7994645863008826,0.19845509482263707,0.052389522009871285,0.1122743311163988,0.28463585852887535,0.0921649856837446,0.045475896113223634,0.017357136577491716,0.16697283478999747,0.8041855984411532,0.046124986564903124,0.7283099955418876,0.8800612013404189
12.0,atf6_support,ATF6 adaptive support,0.696184056534693,0.04833585761823707,0.616671570752693,0.7756965423166929,0.7003818834631637,0.05101146130613567,0.6164680296145705,0.7842957373117568,0.2141771536653667,0.05385475008861969,0.1255860897695873,0.3027682175611461,0.09218497505682702,0.04553150531242835,0.017285648817882387,0.16708430129577165,0.7991836774171713,0.046512287262040014,0.7226709648711155,0.8756963899632272
14.0,atf6_support,ATF6 adaptive support,0.6819108801952829,0.048900664477118584,0.6014692871304228,0.762352473260143,0.6834182626374173,0.052046528964103236,0.5978017224914676,0.7690348027833671,0.22992605200725177,0.05531660169060719,0.13893024222620293,0.3209218617883006,0.09273445123429544,0.045599570377323095,0.017723157963598954,0.1677457445049919,0.7935299599767219,0.04695759191056745,0.7162847212838385,0.8707751986696054
16.0,atf6_support,ATF6 adaptive support,0.667541573547907,0.049469252880645326,0.5861646525592454,0.7489184945365686,0.6663422101446843,0.053092123724734694,0.5790056666174958,0.7536787536718729,0.2457088534741787,0.05677545054202288,0.15231323733255106,0.3391044696158063,0.09381395318865897,0.045694292295774604,0.018646842362109742,0.16898106401520818,0.7872074284479954,0.04746222812255714,0.7091320631863889,0.8652827937096019
18.0,atf6_support,ATF6 adaptive support,0.6530723349933063,0.05004215144185384,0.5707529958714568,0.7353916741151558,0.6491498627911959,0.054148677776083703,0.5600752878495382,0.7382244377328536,0.2615326244891657,0.058231676223570894,0.16574151710139157,0.35732373187693983,0.09542418880874363,0.045826799461567265,0.020039103694465488,0.17080927392302178,0.7801988549320149,0.04802751548649174,0.701193591956736,0.8592041179072938
20.0,atf6_support,ATF6 adaptive support,0.6384992244813189,0.050619913800858195,0.5552294662789072,0.7217689826837306,0.6318372061680227,0.055216640007395956,0.5410058333558564,0.7226685789801891,0.27740443718435215,0.05968566468691509,0.1792215187743768,0.3755873555943275,0.0975660373601037,0.04600328645128273,0.021890631147743617,0.1732414435724638,0.7724867943941849,0.048654791859922844,0.6924496617846118,0.852523927003758
22.0,atf6_support,ATF6 adaptive support,0.6238181627008652,0.05120311849545956,0.5395890327758343,0.7080472926258962,0.6144000738562624,0.056296476138080476,0.52179237060912,0.7070077771034048,0.2933313723376694,0.061137808777659126,0.19275967689842016,0.3939030677769187,0.10024055199064598,0.04622582463873909,0.024199070459920174,0.17628203352137178,0.7640535776073067,0.04934542899711819,0.6828803469070474,0.8452268083075661
24.0,atf6_support,ATF6 adaptive support,0.6090249302101337,0.05179236880595934,0.5238264835243306,0.6942233768959368,0.5968341465670239,0.057388668861238154,0.5024297862902871,0.6912385068437608,0.30932052233501706,0.0625885087653549,0.20636242541600824,0.41227861925402587,0.10344896228292981,0.0464942822399899,0.026965867998146417,0.17993205656771322,0.7548813039435285,0.050100842286720626,0.672465418381873,0.837297189505184
26.0,atf6_support,ATF6 adaptive support,0.5941151665061131,0.05238829257573765,0.5079364252190246,0.6802939077932015,0.5791349512153187,0.05849371800242937,0.48291278510132235,0.6753571173293149,0.32537899415878885,0.06403817288102746,0.22003619976949867,0.430721788548079,0.10719267685462909,0.046807787486739395,0.030193866438942785,0.1841914872703154,0.744951834012616,0.050922497105046406,0.6611843262748147,0.8287193417504173
28.0,atf6_support,ATF6 adaptive support,0.5790843690325983,0.05299154200961162,0.49191328242678717,0.6662554556384094,0.5612978599269501,0.059612140694346616,0.46323588848474995,0.6593598313691503,0.34151391240361295,0.06548721786269687,0.2337874390194766,0.4492403857877493,0.1114732860086675,0.04716543787431731,0.03388614070541553,0.18906043131191946,0.7342467821438587,0.05181191315885064,0.6490161849975494,0.8194773792901681
30.0,atf6_support,ATF6 adaptive support,0.5639278921257763,0.053602793452438714,0.47575129689651463,0.652104487355038,0.5433180889774686,0.06074447156804111,0.4433934332480409,0.6432427447068962,0.3577324223201924,0.06693606950936933,0.24762258797727987,0.46784225666310497,0.11629256443456168,0.04756654010724574,0.03804560595814244,0.19453952291098092,0.7227475087088484,0.052770667601040946,0.635939760505136,0.8095552569125608
32.0,atf6_support,ATF6 adaptive support,0.5486409458964823,0.054222747150867605,0.45944452683330506,0.6378373649596595,0.525190697662245,0.061891262961335236,0.4233795700908486,0.6270018252336415,0.3740416928881517,0.06838516324395916,0.26154809935183887,0.48653528642446453,0.12165247396253441,0.048010647470577886,0.04267495887343378,0.20062998905163504,0.7104351122822878,0.053800397382208626,0.6219334585885546,0.798936765976021
34.0,atf6_support,ATF6 adaptive support,0.5332185950481927,0.05485212700155637,0.44298684613063244,0.6234503439657529,0.5069105870966901,0.06305308514503238,0.40318826203311187,0.6106329121602684,0.39044891991881914,0.06983494468559234,0.2755704359110197,0.5053274039266186,0.1275551663719842,0.04849753099179222,0.04777672789048598,0.2073336048534824,0.6972904216379084,0.05490280112028814,0.6069753137950344,0.7876055294807824
36.0,atf6_support,ATF6 adaptive support,0.5176557576298045,0.055491680289565186,0.4263719435534698,0.6089395717061392,0.48847249894562184,0.06423052656751768,0.3828132827420552,0.5941317151491884,0.4069613291888946,0.07128587023172712,0.2896960726577035,0.5242265857200857,0.13400298625592522,0.04902713810045661,0.05335334408067409,0.21465262843117633,0.6832939875764907,0.056079640665597154,0.5910429786815834,0.7755449964713981
38.0,atf6_support,ATF6 adaptive support,0.5019472037222271,0.05614217742097781,0.40959332186471864,0.5943010855797356,0.46987101408076826,0.06542419411832097,0.3622482147561302,0.5774938134054063,0.42358617960597644,0.07273840765051437,0.3039314990208803,0.5432408601910725,0.14099847394303938,0.049599555903718597,0.059407204481422296,0.22258974340465648,0.6684260745829038,0.05733274247554991,0.5741137132106242,0.7627384359551834
40.0,atf6_support,ATF6 adaptive support,0.4860875540577901,0.05680441165410833,0.3926442968867819,0.5795308112287982,0.4511005511653632,0.06663471341119277,0.3414864476039511,0.5607146547267753,0.44033076640694213,0.07419303668380121,0.3182832210620891,0.5623783117517951,0.14854436847900854,0.05021498264805532,0.06594072202295753,0.23114801493505954,0.6526666523089917,0.0586639988745874,0.5561643741602954,0.749168930457688
42.0,atf6_support,ATF6 adaptive support,0.470071278571453,0.05747919883389717,0.37551799648969214,0.5646245606532139,0.4321553651647688,0.0678627290872216,0.3205211758162893,0.5437895545132484,0.45720242439020164,0.07565024966116485,0.3327577636975855,0.5816470850828178,0.15664361066882634,0.05087370668170175,0.07295636317742697,0.2403308581602257,0.6359953868790489,0.06007536925042746,0.5371714044620957,0.7348193692960021
44.0,atf6_support,ATF6 adaptive support,0.4538926948827742,0.058167377134287525,0.3582073594968712,0.5495780302686771,0.4130295457820404,0.06910890513849796,0.29934539682921124,0.5267136947348695,0.4742085311828671,0.07711055212534204,0.3473616729366794,0.6010553894290548,0.16529934618181533,0.05157609128856041,0.08045667601213345,0.2501420163514972,0.6183916320145402,0.061568881221980204,0.5171108224043828,0.7196724416246976
46.0,atf6_support,ATF6 adaptive support,0.4375459667075765,0.05886980681349782,0.34070513449937256,0.5343867989157804,0.3937170158173137,0.07037392525280824,0.27795190877644416,0.5094821228581833,0.49135651054390295,0.07857446346939893,0.36210151813674174,0.6206115029510642,0.1745149287211082,0.052322563855257596,0.08844431117920944,0.26058554626300695,0.5998344199746307,0.06314663180390022,0.49595821065721485,0.7037106292920465
48.0,atf6_support,ATF6 adaptive support,0.4210251021982222,0.05958736998716171,0.3230038785693412,0.5190463258271032,0.37421152944987957,0.07165849317981665,0.2563333081690812,0.49208975073067796,0.5086538357043489,0.08004251758596143,0.3769838942754423,0.6403237771332554,0.18429392325938013,0.05311360816362053,0.09692203783022435,0.2716658086885359,0.5803024523090002,0.0648107885857907,0.47368870508537453,0.686916199532626
50.0,atf6_support,ATF6 adaptive support,0.4043239522113841,0.060320970424295045,0.30509595586341876,0.5035519485593495,0.3545066704417753,0.07296333311917141,0.23448198746073834,0.4745313534228123,0.5261080327457311,0.08151526352880209,0.3920154242408517,0.6602006412506106,0.19464010934265305,0.053949758923051025,0.10589275591423411,0.28338746277107196,0.5597740904193231,0.06656359093932415,0.4502769833241349,0.6692711975145114
52.0,atf6_support,ATF6 adaptive support,0.38743620850217614,0.061071533370969364,0.28697353610693155,0.48789888089742073,0.33459585026170163,0.07428919013094645,0.21239013249629474,0.45680156802710853,0.5437266840178012,0.08299326618705281,0.40720276114009935,0.6802506068955031,0.20555748446402283,0.05483159791149435,0.11535950589961463,0.29575546302843103,0.5382273459257005,0.06840735126325037,0.42569725309765366,0.6507574387537474
