model,bootstrap,log_loss,brier,auc,accuracy
CausaFluxMoEDynamic,77,0.1408167321319503,0.03267182266279511,0.9958333333333333,0.9705882352941176
CausaFluxMoEDynamic,78,0.11291756303194803,0.02778508451806672,0.9957264957264957,0.9714285714285714
CausaFluxMoEDynamic,79,0.2237898310682353,0.056241325856179594,1.0,0.9428571428571428
CausaFluxMoEDynamic,80,0.12049065589908639,0.0293559135217281,0.9957264957264957,0.9714285714285714
CausaFluxMoEDynamic,81,0.12531335465741822,0.02920567988331562,0.980952380952381,0.972972972972973
CausaFluxMoEDynamic,82,0.12369323402512111,0.029547580656167822,0.9914529914529915,0.9714285714285714
CausaFluxMoEDynamic,83,0.0241854485932686,0.0035585573952381247,1.0,1.0
CausaFluxMoEDynamic,84,0.23383498148508503,0.0575011566557648,0.986111111111111,0.9444444444444444
CausaFluxMoEDynamic,85,0.012968998373660817,0.0014186270760696894,1.0,1.0
CausaFluxMoEDynamic,86,0.12959422633811038,0.03060222795721537,0.9761904761904762,0.972972972972973
CausaFluxMoEDynamic,87,0.1366850281279369,0.032403986547042345,0.9958333333333333,0.9705882352941176
CausaFluxMoEDynamic,88,0.13143044764251896,0.030942522241137638,0.9821428571428571,0.9722222222222222
CausaFluxMoEDynamic,89,0.12246991330472082,0.029361513124983904,0.9857142857142858,0.972972972972973
CausaFluxMoEDynamic,90,0.017313587115474424,0.0019930368742690848,1.0,1.0
CausaFluxMoEDynamic,91,0.12451736845538175,0.02899532198091644,0.9866071428571429,0.9722222222222222
CausaFluxMoEDynamic,92,0.02820593052448137,0.004170878849495469,1.0,1.0
CausaFluxMoEDynamic,93,0.01517586130607839,0.0019568194563462818,1.0,1.0
CausaFluxMoEDynamic,94,0.12792249456203023,0.03113556160117703,0.9958677685950413,0.9696969696969697
CausaFluxMoEDynamic,95,0.013784568451728459,0.0018011933240076811,1.0,1.0
CausaFluxMoEDynamic,96,0.3259538503356953,0.0808737981657481,0.9727272727272728,0.918918918918919
CausaFluxMoEDynamic,97,0.027963707542331337,0.0038085503327999373,1.0,1.0
CausaFluxMoEDynamic,98,0.13409464325634668,0.03194994503799932,0.9916666666666666,0.9705882352941176
CausaFluxMoEDynamic,99,0.12560747446535273,0.029132955397942598,0.9857142857142858,0.972972972972973
CausaFluxPoE_NoImagingReporter,0,0.1853213786919379,0.0399475007921354,0.9916666666666666,0.9705882352941176
CausaFluxPoE_NoImagingReporter,1,0.20410354560078084,0.04457481323034595,0.9833333333333334,0.9705882352941176
CausaFluxPoE_NoImagingReporter,2,0.06373341140888855,0.011245745562057938,1.0,1.0
CausaFluxPoE_NoImagingReporter,3,0.20383429286848487,0.04327532270499755,0.9553571428571428,0.9722222222222222
CausaFluxPoE_NoImagingReporter,4,0.04288807015338787,0.006726810849586291,1.0,1.0
CausaFluxPoE_NoImagingReporter,5,0.06290695239586593,0.010464389118106281,1.0,1.0
CausaFluxPoE_NoImagingReporter,6,0.04325617983022756,0.006065304110449205,1.0,1.0
CausaFluxPoE_NoImagingReporter,7,0.044865328040707905,0.006230674494194302,1.0,1.0
CausaFluxPoE_NoImagingReporter,8,0.05470750723667237,0.008698964655276689,1.0,1.0
CausaFluxPoE_NoImagingReporter,9,0.19311219393340115,0.0406647310524641,0.9658119658119658,0.9714285714285714
CausaFluxPoE_NoImagingReporter,10,0.42943635335205615,0.09596568861385595,0.9272727272727272,0.918918918918919
CausaFluxPoE_NoImagingReporter,11,0.16936098234439975,0.03556004081866119,0.9829059829059829,0.9714285714285714
CausaFluxPoE_NoImagingReporter,12,0.3417965740284228,0.07637153179630371,0.9851851851851852,0.9393939393939394
CausaFluxPoE_NoImagingReporter,13,0.06642357671476583,0.01189719346218952,1.0,1.0
CausaFluxPoE_NoImagingReporter,14,0.17899559582884733,0.03799143032612694,0.9732142857142857,0.9722222222222222
CausaFluxPoE_NoImagingReporter,15,0.20878679241088416,0.04484574175494335,0.9658119658119658,0.9714285714285714
CausaFluxPoE_NoImagingReporter,16,0.17880056015946735,0.0374054636395354,0.9642857142857143,0.9722222222222222
CausaFluxPoE_NoImagingReporter,17,0.07394548139427161,0.014144200997350379,1.0,1.0
CausaFluxPoE_NoImagingReporter,18,0.2119903798640296,0.045658820163622715,0.9553571428571428,0.9722222222222222
CausaFluxPoE_NoImagingReporter,19,0.32245899567339104,0.07118624339735717,0.958041958041958,0.9428571428571428
CausaFluxPoE_NoImagingReporter,20,0.06200535096364974,0.0099621738089757,1.0,1.0
CausaFluxPoE_NoImagingReporter,21,0.5615044927926406,0.12804209120919563,0.975,0.8888888888888888
CausaFluxPoE_NoImagingReporter,22,0.058526590385620456,0.009810782382856917,1.0,1.0
CausaFluxPoE_NoImagingReporter,23,0.6814155497104327,0.15604259782158017,0.937888198757764,0.8648648648648649
CausaFluxPoE_NoImagingReporter,24,0.07455942956222697,0.0143566028019108,1.0,1.0
CausaFluxPoE_NoImagingReporter,25,0.17459486039693156,0.035957533354231665,0.9523809523809524,0.972972972972973
CausaFluxPoE_NoImagingReporter,26,0.035448030062055685,0.0028616895974601575,1.0,1.0
CausaFluxPoE_NoImagingReporter,27,0.4330353964575078,0.09803624284488426,0.9454545454545454,0.918918918918919
CausaFluxPoE_NoImagingReporter,28,0.05212997893951105,0.007692052414801448,1.0,1.0
CausaFluxPoE_NoImagingReporter,29,0.3335059991300537,0.0739180196428782,0.9851851851851852,0.9393939393939394
CausaFluxPoE_NoImagingReporter,30,0.3111471487342643,0.06824461866516361,0.9444444444444445,0.9444444444444444
CausaFluxPoE_NoImagingReporter,31,0.18717990223399367,0.03981540495158748,0.9917355371900827,0.9696969696969697
CausaFluxPoE_NoImagingReporter,32,0.09052139324580911,0.01709387165843596,1.0,1.0
CausaFluxPoE_NoImagingReporter,33,0.19886435022786014,0.04187399880238789,0.9553571428571428,0.9722222222222222
CausaFluxPoE_NoImagingReporter,34,0.17842357653552463,0.03898534082883445,1.0,0.9705882352941176
CausaFluxPoE_NoImagingReporter,35,0.21244153701959112,0.046525432778968846,0.9917355371900827,0.9696969696969697
CausaFluxPoE_NoImagingReporter,36,0.20166294737868865,0.04296116306975293,0.9658119658119658,0.9714285714285714
CausaFluxPoE_NoImagingReporter,37,0.18469175236408109,0.03852300492290548,0.9834710743801652,0.9696969696969697
CausaFluxPoE_NoImagingReporter,38,0.05055697586820838,0.007519373478368201,1.0,1.0
CausaFluxPoE_NoImagingReporter,39,0.05511393846957021,0.009238773400796495,1.0,1.0
CausaFluxPoE_NoImagingReporter,40,0.09937526549693602,0.020154680098967412,1.0,1.0
CausaFluxPoE_NoImagingReporter,41,0.21677599437351547,0.046790510875406956,0.975,0.9705882352941176
CausaFluxPoE_NoImagingReporter,42,0.17954225862879636,0.03857044441328659,0.9916666666666667,0.9705882352941176
CausaFluxPoE_NoImagingReporter,43,0.30911269538919334,0.0682250211776545,0.944055944055944,0.9459459459459459
CausaFluxPoE_NoImagingReporter,44,0.19471225772384881,0.04313596712855758,0.982905982905983,0.9714285714285714
CausaFluxPoE_NoImagingReporter,45,0.04493051598752095,0.005585069831311698,1.0,1.0
CausaFluxPoE_NoImagingReporter,46,0.4764866762578366,0.108637710424075,0.9791666666666667,0.9117647058823529
CausaFluxPoE_NoImagingReporter,47,0.2052299918410636,0.04363543367715795,0.9750000000000001,0.9705882352941176
CausaFluxPoE_NoImagingReporter,48,0.19763947653270336,0.042405485195592306,0.9743589743589743,0.9714285714285714
CausaFluxPoE_NoImagingReporter,49,0.29820320902305697,0.06625439841519559,0.958041958041958,0.9459459459459459
CausaFluxPoE_NoImagingReporter,50,0.19163549774282618,0.041087683013143826,0.9917355371900827,0.9696969696969697
CausaFluxPoE_NoImagingReporter,51,0.18338791657903566,0.040437045857191635,0.9914529914529915,0.9714285714285714
CausaFluxPoE_NoImagingReporter,52,0.4370346993701529,0.09862462981080294,0.9625,0.9166666666666666
CausaFluxPoE_NoImagingReporter,53,0.05527384563929145,0.009629547006917122,1.0,1.0
CausaFluxPoE_NoImagingReporter,54,0.06915309500018256,0.012107986118655777,1.0,1.0
CausaFluxPoE_NoImagingReporter,55,0.06283768326309448,0.011876687687593666,1.0,1.0
CausaFluxPoE_NoImagingReporter,56,0.29894104598223914,0.06723535086892854,0.986111111111111,0.9444444444444444
CausaFluxPoE_NoImagingReporter,57,0.07420149324496007,0.014485438961205648,1.0,1.0
CausaFluxPoE_NoImagingReporter,58,0.0979775396290063,0.019986218251060214,1.0,1.0
CausaFluxPoE_NoImagingReporter,59,0.2065082236033157,0.04388256025347837,0.942857142857143,0.972972972972973
CausaFluxPoE_NoImagingReporter,60,0.18832423937679907,0.03913959081191206,0.9834710743801653,0.9696969696969697
CausaFluxPoE_NoImagingReporter,61,0.4577306404454441,0.10394539157391279,0.9607843137254902,0.9142857142857143
CausaFluxPoE_NoImagingReporter,62,0.06293853952970846,0.011786238816330884,1.0,1.0
CausaFluxPoE_NoImagingReporter,63,0.3329598902604789,0.07444878300450537,0.9444444444444444,0.9444444444444444
CausaFluxPoE_NoImagingReporter,64,0.5838780948363068,0.13372752990975403,0.95,0.8888888888888888
CausaFluxPoE_NoImagingReporter,65,0.18943707906250637,0.04044920051854273,0.9743589743589745,0.9714285714285714
CausaFluxPoE_NoImagingReporter,66,0.09729657767757909,0.018888478016562654,1.0,1.0
CausaFluxPoE_NoImagingReporter,67,0.052371506364234356,0.006623312337046983,1.0,1.0
CausaFluxPoE_NoImagingReporter,68,0.5877701939299785,0.13415198483083307,0.9727891156462585,0.8857142857142857
CausaFluxPoE_NoImagingReporter,69,0.19887190760171178,0.04210164848240626,0.9553571428571429,0.9722222222222222
CausaFluxPoE_NoImagingReporter,70,0.06648175465318329,0.011594503599672146,1.0,1.0
CausaFluxPoE_NoImagingReporter,71,0.06263748031244791,0.011783695045074434,1.0,1.0
CausaFluxPoE_NoImagingReporter,72,0.06659328491343089,0.011534248260397397,1.0,1.0
CausaFluxPoE_NoImagingReporter,73,0.07196953390587252,0.013359656301553495,1.0,1.0
CausaFluxPoE_NoImagingReporter,74,0.046328713457813475,0.00584826691479966,1.0,1.0
CausaFluxPoE_NoImagingReporter,75,0.0295017119229795,0.0034954772284736474,1.0,1.0
CausaFluxPoE_NoImagingReporter,76,0.07035473866289513,0.0132828506126345,1.0,1.0
CausaFluxPoE_NoImagingReporter,77,0.3401354174371358,0.07644904723667205,0.958041958041958,0.9428571428571428
CausaFluxPoE_NoImagingReporter,78,0.4522052632394838,0.10162444683961133,0.9607843137254902,0.9142857142857143
CausaFluxPoE_NoImagingReporter,79,0.2129966222912311,0.045853894881480534,0.9916666666666667,0.96875
CausaFluxPoE_NoImagingReporter,80,0.0687482849572641,0.012249143587056652,1.0,1.0
CausaFluxPoE_NoImagingReporter,81,0.06286371577131053,0.012216135370134098,1.0,1.0
CausaFluxPoE_NoImagingReporter,82,0.1981827678575808,0.041740446257474216,0.9750000000000001,0.9705882352941176
CausaFluxPoE_NoImagingReporter,83,0.05689848864184517,0.00987055652526387,1.0,1.0
CausaFluxPoE_NoImagingReporter,84,0.05625537771332412,0.008511744325350235,1.0,1.0
CausaFluxPoE_NoImagingReporter,85,0.19105525623718717,0.040772390463470524,0.9523809523809524,0.972972972972973
CausaFluxPoE_NoImagingReporter,86,0.06219705708224132,0.009641324681541769,0.9999999999999999,1.0
CausaFluxPoE_NoImagingReporter,87,0.17523155041389055,0.0372590689143437,0.9619047619047618,0.972972972972973
CausaFluxPoE_NoImagingReporter,88,0.05885956189821421,0.009847774296474867,1.0,1.0
CausaFluxPoE_NoImagingReporter,89,0.06672548868963234,0.011658771212581121,1.0,1.0
CausaFluxPoE_NoImagingReporter,90,0.031013242334432218,0.003426760577599208,1.0,1.0
CausaFluxPoE_NoImagingReporter,91,0.18015408450378395,0.0383346407517363,0.9916666666666667,0.9705882352941176
CausaFluxPoE_NoImagingReporter,92,0.053844736391978565,0.008652490583245015,1.0,1.0
CausaFluxPoE_NoImagingReporter,93,0.5570453374703577,0.12722294569072193,0.975,0.8888888888888888
CausaFluxPoE_NoImagingReporter,94,0.3279173796492706,0.07265778209550243,0.9714285714285713,0.9411764705882353
CausaFluxPoE_NoImagingReporter,95,0.08902128361734205,0.018621884133042832,1.0,1.0
CausaFluxPoE_NoImagingReporter,96,0.06295715107239164,0.010241963789755625,1.0,1.0
CausaFluxPoE_NoImagingReporter,97,0.05092430075192772,0.008477094988004695,1.0,1.0
CausaFluxPoE_NoImagingReporter,98,0.18966405447689094,0.03955436686715286,0.975,0.9705882352941176
CausaFluxPoE_NoImagingReporter,99,0.043590930865844126,0.006537087517955733,1.0,1.0
